Well_ID,TH_2022,NO3_2022,Cl_2022,F_2022,SO4_2022,Ca_2022,Mg_2022,Na_2022
1.41712E+14,81,3.9,11,0,3,22,6,5.9
1.45434E+14,66,1.2,18,0.18,0,12,9,9.4
1.45414E+14,66,0,18,0.4,0,8,11,13.2
1.42115E+14,71,2.2,18,0,6,16,7,8.9
1.4541E+14,40,0,11,0,0,10,4,7.2
1.41345E+14,20,0.1,11,0,0,4,2,3.6
1.41548E+14,141,34.3,53,0,24,42,9,35.1
1.45328E+14,71,5.8,11,0.45,0,16,7,6.3
1.4151E+14,40,5.1,14,0,0,8,5,5.7
1.4134E+14,51,2.5,21,0,0,8,7,9
1.441E+14,162,22.7,39,0,18,48,10,17.7
1.41535E+14,40,0.7,14,0,0,8,5,10.3
1.42322E+14,51,15,28,0,0,4,10,10.9
1.50326E+14,96,0,25,0.22,0,18,12,16.7
1.4485E+14,101,3.5,35,0.2,8,34,4,28.2
1.4401E+14,61,0.7,14,0,8,18,4,5.5
1.43329E+14,56,2.3,21,0,0,12,6,7.9
1.51E+14,591,0.7,206,0.64,56,91,87,56.1
1.43225E+14,25,0.3,14,0,5,4,4,6.1
1.4343E+14,91,35.4,50,0,5,22,9,25.4
1.502E+14,263,12.4,67,0.22,26,87,11,19
1.454E+14,146,0,14,0,4,48,6,4.3
1.44615E+14,66,15.1,46,0.27,3,36,0,17.6
1.406E+14,61,10.1,21,0,5,20,2,10
1.4151E+14,30,1.1,11,0,0,4,5,5.4
1.42935E+14,25,0,14,0,0,6,2,6
1.41445E+14,45,1.9,18,0,0,10,5,8
1.458E+14,515,16,177,0.48,62,77,78,82.8
1.50323E+14,61,0,7,0.39,0,12,7,5.8
1.43125E+14,81,11.5,28,0,12,12,12,16.8
1.45115E+14,212,47.4,28,0,18,71,9,17.8
1.4262E+14,71,27.2,25,0.1,2,14,9,12
1.4014E+14,30,0.5,11,0,0,2,6,6.2
1.3393E+14,400,124,390,0.32,98,110,30.4,358.8
1.4373E+14,81,30.8,25,0,0,16,10,7.9
1.41812E+14,30,10.9,14,0,0,8,2,7.1
1.43325E+14,81,1.1,57,0,3,14,11,13.8
1.43441E+14,96,0,32,0,0,20,11,16.9
1.42303E+14,212,5.9,14,0,0,63,13,8.2
1.4523E+14,126,14.1,43,0,41,28,13,28.4
1.422E+14,35,3.5,14,0,0,6,5,8.2
1.441E+14,91,1.5,28,0,17,20,10,16.7
1.458E+14,187,12.9,99,0.29,36,51,15,59.5
1.62326E+14,255,0.2,124.1,0.88,100.8,58,26.7,89.7
1.6523E+14,320,1.6,109.9,0.27,107,88,24.3,50.6
1.622E+14,220,27.7,156,1.3,140,52,21.9,197.8
1.6443E+14,320,31.7,170.2,1.9,532.8,80,29.2,370.3
1.64301E+14,420,212.8,716.1,2.2,240,40,77.8,763.6
1.648E+14,225,32.9,102.8,2,80,48,25.5,94.3
,231,7,72,0.19,17,32,36.7,41
,264,6.5,92,0.22,51,37,41.7,68
,275,3.1,92,0.18,89,64,28,53
,140,2.3,14,0.33,0,32,15,40
,194,1.2,62,0.15,0,21,34.4,28
,130,1,14,0.46,0,32,12,100
,237,34,84,0.19,0,8,52.5,48
,342,11,304,0.32,154,32,63.7,244
,124,1.2,35,0.09,0,8,25,63
,90,1.1,14,0.61,337,24,7.3,268
,479,27,179,0.1,154,64,77,98
,142,0.7,28,0.11,0,10,28.4,69
,184,4.7,27,0.23,0,36,22.9,11
,427,27,378,0.29,578,37,81.3,448
,478,1.2,224,0.19,144,37,93.7,114
,193,3.4,37,0.34,0,22,33.6,51
,178,1.2,35,0.15,0,15,34.2,34
,240.192,55,120.5,0.32,160,32,38.9,170
,230.184,12,28.4,0.45,86,40,31.6,72
,280.224,7,70.9,0.5,70,44,41.3,77
,180.144,0.7,35.5,0.1,102,44,17,305
,190.152,0.3,21.3,0.52,62,24,31.6,60
,110.088,0.5,7.1,0.38,25,24,12.2,62
,190.152,0.9,14.2,0.6,45,36,24.3,33
,190.152,0.5,56.7,0.52,50,36,24.3,105
,220.176,19,14.2,0.6,65,28,36.5,43
,210.168,0.9,35.5,0.28,30,56,17,41
,150.12,0.5,14.2,0.65,52,24,21.9,145
,220.176,2.3,7.1,0.35,50,40,29.2,28
,220,22,71,0.65,130,20,41,265
,270,21,50,0.3,80,28,49,210
,230,36,50,0.48,0,24,41,180
,197.7581,27,40.4,0.43,110,46,20.2,65
,374.6995,31,242.5,0.62,528,29,73.3,442
,187.3498,3.5,13.5,0.89,40,46,17.7,24
,947.1571,425,680.3,1.3,810,71,187.2,660
,447.5578,56,410.9,1.5,485,42,83.5,420
,249.7997,6.2,26.9,0.59,70,46,32.9,20
,52.0416,3.8,6.7,0.78,5,17,2.5,49
,239.3914,16,33.7,0.93,90,17,48.1,175
,187.3498,47,107.8,2.1,315,21,32.9,460
,499.5994,121,114.5,0.6,270,42,96.1,145
,405.9245,3.7,343.5,0.87,875,58,63.2,570
,343.4746,112,208.8,1.3,282,17,73.3,422
,249.7997,99,208.8,0.4,210,33,40.5,205
,322.6579,101,128,0.58,240,21,65.8,250
,228.983,48,80.8,0.74,152,8,50.6,178
,218.5747,56,53.9,4.8,100,25,37.9,205
,478.7827,293,229,1.1,418,67,75.9,385
,135.3082,33,101,2,285,21,20.2,342
,530.8243,284,363.7,0.72,368,42,103.7,430
,135.3082,31,141.4,1.4,260,21,20.2,530
,364.2912,94,161.7,2,232,25,73.3,285
,301.8413,41,67.4,0.75,100,33,53.1,145
,104.0832,11,60.6,1,122,21,12.6,220
,176.9414,40,33.7,3.1,90,21,30.4,148
,260.208,46,74.1,0.55,120,46,35.4,88
,624.4992,120,323.3,1.2,525,75,106.2,320
,260.208,34,74.1,0.75,250,17,53.1,325
,145.7165,9.4,26.9,1.3,178,21,22.8,200
,185,95,85.2,0.41,0,12,37.7,197.5
,670,10,667.4,0.71,297.6,96,104.6,350
,1530,18,1249.6,1.2,432,148,282.1,475
,1680,280,830.7,0.42,403.2,212,279.7,207.5
,640,7,482.8,0.31,768,112,87.6,525
,200,1,28.4,0.38,33.6,28,31.6,17
,370,7,305.3,0.81,182.4,48,60.8,240
,275,6,127.8,0.34,96,48,37.7,65
,1180,28,539.6,1.6,1104,208,160.5,575
,160,8,113.6,0.58,62.4,24,24.3,142.5
,130,2,21.3,0.18,24,32,12.2,8
,400,8,511.2,10,278.4,36,75.4,675
,110,9,149.1,8,0,16,17,235
,660,68,319.5,1,369.6,76,114.3,197.5
,630,280,376.3,0.42,0,76,107,150
,130,2,28.4,0.41,28.8,28,14.6,16
,260,7,213,0.62,105.6,44,36.5,187.5
,420,14,255.6,0.77,504,16,92.4,350
,660,68,319.5,1,369.6,76,114.3,197.5
,170,3,120.7,22,96,20,29.2,275
,800,310,631.9,0.21,57.6,224,58.4,275
,700,56,433.1,0.25,0,76,124,140
,1060,443,504.1,0.09,336,280,87.6,170
,300,17,78.1,0.64,0,48,43.8,38
,300,6,213,6.1,384,68,31.6,340
,260,25,106.5,0.24,24,56,29.2,35
,320,3,85.2,0.42,43.2,56,43.8,42.5
,290,177,216.6,0.67,288,44,43.8,410
,140,6,28.4,0.18,28.8,32,14.6,7
,440,5,106.5,0.39,264,84,55.9,77.5
,370,45,127.8,0.28,129.6,140,4.9,46
,980,10,1008.2,1.6,624,76,192.1,825
,1230,0,42.6,2.1,1776,352,85.1,410
,100,15.5,14,0.34,7.2,24,10,14
,800.64,161,1049.3,0.42,285,116,124,690
,330.264,8.9,148.9,0.77,24,64,41.3,92
,550.44,11,1176.9,0.31,179,100,73,713
,420.336,60,170.2,0.41,104,80,53.5,77
,4003.2,38,3346.5,0.37,421,409,724.7,676
,340.272,4.4,163.1,0.61,22,64,43.8,71
,600.48,108,411.2,0.31,27,80,97.3,141
,3432.744,307,2694.2,0.17,841,713,401.3,794
,1251,9.8,1857.6,0.12,295,200,182.4,854
,380.304,32,652.3,0.73,57,48,63.2,597
,301.8413,81,303.1,1.5,480,13,65.8,705
,218.5747,1.8,33.7,0.35,40,42,27.8,51
,260.208,12,215.5,0.74,278,28,46.2,302
,364.2912,24,249.2,0.8,542,50,58.2,440
,160.128,100,141.4,1,352,24,24.3,520
,145.7165,28,47.1,0.85,328,21,22.8,400
,239.3914,13,47.1,1.3,170,21,45.5,250
,210.168,33,175.1,0.91,380,28,34,380
,686.9491,106,417.6,1.1,1052,42,141.6,502
,150.12,144,269.4,4,628,20,24.3,755
,322.6579,82,121.2,0.85,258,42,53.1,145
,364.2912,40,134.7,2,158,25,73.3,215
,1060.848,110,936.2,0.48,1315,144,170.2,880
,330.264,150,336.8,1.1,558,28,63.2,560
,312.2496,30,80.8,0.55,315,29,58.2,280
,240.192,16,20.2,0.6,5,16,48.6,32
,440.352,200,579.3,1.1,765,36,85.1,920
,240.192,45,74.1,0.43,100,32,38.9,65
,580.464,125,464.7,0.83,732,81,91.9,560
,180.144,22,188.6,2.3,535,20,31.6,565
,593.2742,24,296.4,0.14,541,138,60.7,250
,440,99,177.5,0.46,48,20,94.8,110
,160,1,14.2,0.58,52.8,24,24.3,7
,140,1.5,28.4,0.25,31.7,32,14.6,12
,310,8,14.2,0.76,72,32,55.9,86
,210,12,42.6,4.9,105.6,20,38.9,972.8
,170,1.6,14.2,0.38,81.6,36,19.5,13
,130,0.9,14.2,0.38,0,32,12.2,6
,160,2,28.4,0.23,70.1,40,14.6,13
,240,61,28.4,0.6,28.8,48,29.2,27
,190,3,21.3,0.28,72,32,26.8,5
,230,19,35.5,0.59,0,36,34,55
,330,4,184.6,1,163.2,64,41.3,110
,1500,52,376.3,0.61,2016,452,90,2249.6
,160,25,156.2,1.9,124.8,36,17,270
,180,1.7,21,0.43,0,28,27,21
,320.256,11,14.2,0.55,0,28,60.8,66
,110,0,35.5,0.8,1.4,12,19,115
,150,0,7.1,0.28,0,16,27,46
,100,2.3,21,0.65,0.5,12,17,170
,290,0,121,0.44,5,12,63,102
,170,0,14,0.61,0,20,29,52
,230.184,28,35.5,0.55,0,68,14.6,51
,160,0.2,36,0.87,34,24,24,73
,140,16,35.5,0.58,40,12,27,63
,150,11,64,0.25,3,20,24,110
,200,4,14,0.75,3.4,24,34,56
,240,2.8,142,0.8,0,24,44,250
,90,6,43,0.48,3,20,10,142
,738.9907,130,370.5,0.56,640,71,136.6,342
,228.983,89,303.1,3.6,780,29,37.9,785
,468.3744,14,350.2,2.2,560,46,86,410
,322.6579,62,343.5,0.75,658,42,53.1,592
,1020.015,35,996.9,0.72,1295,50,217.5,945
,690.552,158,26.9,1.5,950,12,160.5,1465
,156.1248,20,20.2,0.85,35,8,32.9,180
,280.224,13,78,0.65,32,44,41.3,90
,180.144,0.3,13.5,0.38,25,28,26.8,29
,200.16,0.2,20.2,0.29,90,12,41.3,73
,180.144,28,40.4,1.8,25,24,29.2,128
,470.376,90,202.1,0.5,460,36,92.4,255
,230.184,6.2,13.5,0.29,142,32,36.5,47
,170.136,2.2,20.2,0.51,30,12,34,47
,170.136,16,33.7,0.85,25,20,29.2,235
,230.184,27,47.1,1.4,185,32,36.5,190
,250.2,24,14.2,0.3,62,32,41.3,19
,180.144,1.3,7.1,0.4,45,24,29.2,18
,110.088,2.4,7.1,0.28,12,32,7.3,2.8
,120.096,2.7,14.2,0.37,0,28,12.2,42
,170.136,1.4,14.2,0.35,0,40,17,23
,350,14,35.5,0.55,50,48,104.6,40
,210.168,27,7.1,0.32,36,32,31.6,20
,130.104,0.7,7.1,0.3,0,28,14.6,27
,180.144,0.6,7.1,0.85,0,48,14.6,24
,210.168,0.3,7.1,0.24,0,32,31.6,32
,150.12,19,14.2,0.4,5,36,14.6,20
,120.096,1.2,7.1,0.22,0,36,7.3,3.1
,220.176,46,28.4,0.35,25,40,29.2,31
,140.112,1,7.1,0.32,10,32,14.6,23
,150.12,1,14.2,0.3,0,32,17,27
,190.152,4.5,92.2,0.51,185,8,41.3,175
,120.096,0.6,7.1,0.35,0,32,9.7,45
,250.2,7.6,28.4,0.26,28,48,31.6,24
,160.128,1.1,7.1,0.35,8,36,17,6.9
,320.256,145,113.4,0.25,185,24,63.2,105
,130.104,1.5,14.2,0.62,58,24,17,252
,190.152,21,14.2,0.27,15,24,31.6,14
,230,2.4,518,0.62,130,24,41,430
,230,20,163,0.35,98,32,36,146
,230,110,744,0.58,143,28,39,684
,210,20,78,0.47,48,24,36,95
,330,0,248,1,87,40,56,118
,650,0,1127,0.4,81,92,102,542
,120,20,319,1,51,28,12,510
,570,110,319,0.77,364,76,92,232
,360,0,794,0.7,182,36,66,570
,589,27,642,0.31,246,34,122.5,382
,360,110,213,0.36,29,44,61,110
,150,0,35,0.5,26,16,27,115
,1922,0,3190,0.54,151,273,302,1350
,100,0,14,0.43,39,16,15,15
,150,20,50,1.1,106,12,29,208
,1881,37,2769,0.33,79,228,316,840
,450,11.6,347,0.3,72,52,78,100
,300,0,355,1.8,138,32,54,250
,150,7,35,0.65,35,28,19,65
,3552,37,3230,0.28,549,340,657,840
,416,18,534,0.41,229,38,78,340
,342,24,225,0.37,76,32,63.7,172
,190,20,213,1.6,103,28,29,370
,240,2.2,42.6,5.1,67.2,44,31.6,37
,570,70,213,0.77,201.6,92,82.7,82
,230,9,35.5,2,144,48,26.8,60
,190,3.4,63.9,0.89,24,40,21.9,48
,1360,17,979.8,0.56,537.6,324,133.8,355
,470,18,383.4,5.4,792,44,87.6,600
,270,0.1,21.3,0.51,158.4,36,43.8,8.2
,160,0,21.3,0.28,43.2,12,31.6,16
,190,2,35.5,0.35,72,20,34,21
,400,3,156.2,1.4,57.6,36,75.4,55
,1650,915,710,0.32,340.8,200,279.7,283
,170,1.3,35.5,0.58,72,36,19.5,26
,180,0.6,42.6,0.65,52.8,24,29.2,28
,200,0,28.4,0.29,67.2,16,38.9,6.6
,540,6,177.5,0.37,408,100,70.5,168
,1470,10,1434.2,5.2,2400,128,279.7,1625
,620,19,1661.4,7.2,3840,64,111.9,3265
,590,15,489.9,0.83,1008,68,102.1,725
,130,0,14.2,0.29,12.5,8,26.8,6.9
,330,12,63.9,1.1,38.4,36,58.4,42
,170,0.8,21.3,0.42,0,12,34,18
,1320,20,596.4,0.21,513.6,336,116.7,180
,1040,17,603.5,0.56,672,168,150.8,438
,170,0.8,21.3,0.42,0,12,34,18
,1120,17,568,2.2,432,204,148.4,185
,370,0,14.2,0.7,240,76,43.8,9
,220,2.2,14.2,0.49,4.8,8,48.6,9.7
,450,12,340.8,1.5,662.4,32,90,525
,260,0.5,78.1,0.52,96,44,36.5,46
,170,0.3,28.4,0.33,33.6,16,31.6,21
,290,2,120.7,1.5,206.4,48,41.3,123
,680,14,376.3,1.2,336,212,36.5,253
,170,1.1,35.5,0.36,24,20,29.2,7.4
,270,12,142,0.25,163.2,56,31.6,107
,1700,23,823.6,1.6,1968,192,296.7,810
,135.3082,0,6.7,0.46,5,33,12.6,17
,187.3498,15,10.1,0.35,22,38,22.8,16
,343.4746,70,60.6,0.37,26,88,30.4,54
,228.983,12,26.9,0.4,30,42,30.4,40
,156.1248,37,20.2,0.36,10,42,12.6,29
,104.0832,13,20.2,0.31,0,38,2.5,38
,239.3914,26,13.5,0.3,33,40,34.1,27
,208.1664,13,13.5,0.29,0,42,25.3,20
,166.5331,6,33.7,0.28,10,38,17.7,44
,230,0.6,21,0.41,0,20,44,35
,239.3914,12,33.7,0.34,50,33,37.9,48
,187.3498,0.4,13.5,0.4,12,21,32.9,25
,156.1248,11,6.7,0.45,0,52,6.6,45
,83.26656,6,16.8,0.3,0,29,2.5,15
,120,24,21,0.33,24,20,17,70
,176.9414,17,23.6,0.41,25,38,20.2,22
,343.4746,90,40.4,0.32,60,63,45.5,27
,208.1664,23,13.5,0.35,0,63,12.6,38
,124.8998,11,13.5,0.26,16,33,10.1,12
,160,41,36,1,4,20,27,105
,156.1248,2.7,26.9,0.65,8,25,22.8,48
,249.7997,31,40.4,0.28,40,50,30.4,27
,156.1248,0.2,6.7,0.35,15,17,27.8,86
,197.7581,0.7,13.5,0.32,0,42,22.8,47
,150,1.4,7,0.35,0,20,24,52
,124.8998,23,13.5,0.32,8,33,10.1,19
,160,1.4,14.2,0.43,5,12,32,50
,130.104,0.4,14.2,0.5,20,24,17,100
,310.248,0.5,49.6,0.27,169,60,38.9,56
,250.2,57,35.5,0.65,45,52,29.2,63
,230.184,28,35.5,0.55,0,68,14.6,51
,330.264,30,85.1,0.5,0,16,70.5,132
,210.168,2.3,42.5,0.7,50,40,26.8,42
,120.096,0.7,7.1,0.4,5,24,14.6,70
,210.168,0.4,70.9,0.3,135,36,29.2,86
,280.224,85,120.5,0.32,70,48,38.9,84
,270.216,11,21.3,0.5,104,52,34,34
,190.152,6.9,14.2,0.54,22,32,26.8,85
,200.16,1.4,7.1,0.6,15,36,26.8,79
,230.184,2.2,7.1,0.4,50,36,34,68
,320.256,11,14.2,0.55,0,28,60.8,66
,330.264,70,70.9,0.4,58,68,38.9,46
,140.112,0.3,7.1,0.58,8,36,12.2,49
,180.144,0.8,7.1,0.35,0,16,34,55
,300.24,36,63.8,0.5,100,40,48.6,42
,280.224,13,78,0.65,32,44,41.3,90
,810.648,161,553,1.91,187,52,165.4,379
,2802.24,6.5,3233,0.24,421,541,352.6,1064
,270.216,2.4,113.4,0.46,0,52,34,71
,1451.16,84,2197.9,4.81,614,120,279.7,1507
,1441.152,57,1432.2,0.45,167,140,265.1,501
,390.312,0.9,106.4,1.31,0,28,77.8,84
,190.152,0,21.3,0.22,0,48,17,15
,680.544,215,602.7,0.98,19,60,128.9,310
,480.384,114,517.6,0.24,84,56,82.7,367
,690.552,21,538.8,0.94,249,116,97.3,521
,140.112,6.7,21.3,5.5,0,16,24.3,90
,310.248,1.5,92.2,0.68,23,60,38.9,48
,1841.472,22,1368.4,0.18,659,329,248.1,504
,1020.816,11,652.3,0.51,698,156,153.2,301
,280.224,5.6,49.6,1.1,0,32,48.6,207
,1331.064,9.3,1403.8,1.12,1264,156,228.6,1091
,240.192,21,234,3.51,0,28,41.3,331
,860.688,23,588.5,0.25,19,196,90,126
,1391.112,27,921.7,1.19,398,124,262.7,479
,360.288,55,85.1,0.41,0,68,46.2,59
,1271.016,9.8,765.7,0.53,869,196,189.7,484
,690.552,108,404.1,0.76,0,80,119.2,132
,910.728,13,411.2,2,15,100,160.5,44
,2261.808,27,283.6,0.37,1840,481,257.8,197
,990.792,33,765.7,0.35,57,244,92.4,164
,960.768,55,1247.8,1.58,94,128,155.6,600
,640.512,13,382.9,0.88,421,60,119.2,449
,500.4,15,234,3.01,177,52,90,309
,670.536,21,581.4,1.68,407,68,121.6,501
,350.28,7.4,184.3,1.24,314,48,55.9,319
,220.176,9.2,156,2.52,48,28,36.5,329
,960.768,19,907.5,1.24,394,88,180,658
,250.2,6.4,42.5,1.19,0,40,36.5,28
,120.096,16,78,14.52,0,16,19.5,509
,270,18,71,0.52,136,14,57.1,217
,122,0.2,21,0.15,0,24,15.1,4.2
,342,0.2,164,0.11,213,28,66.1,194
,170,11,50,1.02,21,16,32,324
,417,1.2,324,0.41,84,47,72.8,142
,162,0.4,71,0.09,0,16,29.7,96
,568,10,246,0.23,1002,55,104.7,538
,186,0.2,112,0.11,0,25,30,108
,100,9,71,0.12,0,10,18.2,79
,1141,117,709,0.31,427,228,139,273
,136,0.3,35,0.13,0,17,22.7,67
,654,2.1,406,0.23,782,78,111.6,367
,241,7.8,212,0.42,59,15,49.5,152
,179,23,50,0.51,28,12,36.2,104
,798,28,867,0.23,1234,48,164.8,884
,138,5,138,0.21,276,18,22.6,249
,242,10,71,0.4,69,28,41.8,126
,124,11,267,0.57,42,14,21.6,209
,536,18,724,0.62,263,58,95.1,434
,90,0.7,14,2.69,0,16,12,94
,841,0.2,642,1.01,625,89,150.4,408
,274,0.1,142,0.24,98,28,49.6,172
,243,0.1,164,0.18,206,14,50.6,216
,198,0.1,84,0.23,0,16,38.4,116
,188,2.8,71,0.47,144,14,37.2,222
,560,7.3,574,2.17,689,80,88,627
,302,0.2,124,0.11,182,30,55.2,163
,310,6.7,71,0.42,72,16,65.6,87
,46,1.5,71,1.04,122,8,6.3,244
,430.344,34,163.1,0.4,65,60,68.1,135
,240.192,11,63.8,0.42,82,44,31.6,72
,240.192,24,49.6,0.47,15,28,41.3,82
,250.2,42,28.4,0.55,5,44,34,51
,190.152,10,21.3,0.4,15,40,21.9,41
,260.208,64,92.2,0.5,55,44,36.5,88
,180.144,1.6,63.8,0.53,110,4,41.3,295
,260.208,1.1,42.5,0.35,12,24,48.6,82
,840,14,276,0.24,638,112,136.2,176
,292,0.2,35,0.67,97,28,54,37
,144,0.2,35,0.58,0,18,24.1,42
,282,0.8,154,0.74,416,16,58.8,293
,128,1.2,64,0.21,68,16,21.4,84
,98,0.1,21,0.09,0,16,14.1,32
,172,38,35,0.37,0,20,29.7,39
,252,0.3,35,0.31,57,24,46.7,37
,256,27,60,0.21,0,19,50.7,29
,294,0.1,35,0.41,41,20,59.3,27
,394,0.9,128,0.87,208,26,80,202
,314,0.2,42,0.21,92,37,53.9,39
,138,2,71,0.47,28,20,21.4,92
,134,0.2,35,0.76,0,30,14.4,12
,192,0.2,71,0.58,136,16,36.9,143
,430,0.8,224,0.85,641,32,85.1,459
,410,0.3,240,0.61,701,24,85.1,459
,126,0.5,35,0.28,0,15,21.5,46
,257,0.2,184,0.38,71,16,52.7,188
,188,1.2,35,0.18,14,19,34.2,40
,120,0.1,14,0.1,0,21,16.4,41
,245,2.7,21,0.47,0,22,46.2,30
,187,0.2,71,0.64,14,19,33.9,142
,520,4.3,794,2.41,1179,32,107,1249
,65,0.2,35,0.78,0,9,10.3,114
,191,6.2,71,0.24,37,27,30,64
,270,1.2,28,0.34,74,19,54.1,154
,264,0.1,112,0.32,0,26,48.4,76
,198,15,71,0.24,14,20,36,66
,248,0.8,72,0.74,60,24,45.7,182
,258,0.7,41,0.25,228,19,51.2,86
,124,0.2,21,0.58,0,20,18,26
,269,2.1,41,0.21,98,25,50.2,32
,279,0.3,35,0.31,10,16,58.1,44
,248,0.5,96,0.31,76,24,45.7,62
,247,2.1,72,0.21,27,18,49.1,28
,184,0.2,114,0.84,18,16,35,84
,188,2,28,0.2,66,21,32.9,92
,149,5.4,71,0.32,0,24,21.6,47
,148,2.1,35,0.24,0,14,27.5,34
,174,4.1,41,0.39,88,18,31.4,72
,118,2.1,35,0.69,58,14,20.2,94
,294,9,71,0.68,58,59,35.6,42
,202,10,35,0.87,0,54,16.3,36
,138,13,35,0.43,0,18,22.6,51
,100,1.2,35,0.62,0,16,14.6,88
,160,4.8,35,0.72,31,20,26.7,63
,144,4.6,35,0.52,0,19,23.5,37
,150,5.3,35,1.13,0,16,27,153
,162,0.3,35,0.37,0,15,30.3,29
,160,0.2,41,0.52,52,22,25.5,79
,118,10,21,0.37,0,14,20.2,54
,120,11,21,0.61,0,16,19.5,82
,96,0.9,21,0.68,0,18,12.4,55
,224,0.6,71,0.42,72,21,41.7,71
,114,0.4,21,0.38,0,19,16.2,41
,78,0.2,21,0.38,18,16,9.2,95
,104,2.1,42,0.69,0,19,13.7,81
,258,0.5,42,0.27,95,15,53.6,68
,162,0.4,14,0.84,0,48,10.2,37
,252,18,42,0.52,49,19,49.7,112
,336,0.2,71,0.41,21,102,19.8,34
,330.264,30,85.1,0.5,0,16,70.5,132
,290,22,10,0.18,50,44,44,9.7
,430,88,69,0.46,0,92,24,55
,240,55,28,0.81,30,48,29,21
,300,18,24,0.67,0,32,53,175
,270,50,48,0.46,22,36,44,41
,350,40,62,0.8,38,20,75,27
,180,32,42,0.78,0,32,24,90
,270,2.7,28,0.19,120,76,7.3,9
,290,10,10,0.36,21,20,46,42
,380,60,21,0.3,0,72,49,65
,320,0.4,69,0.3,220,52,46,80
,200,0,14,0.32,65,36,27,71
,300,24,14,0.27,10,52,41,28
,310,60,28,0.2,25,36,53,39
,310,23,17,0.28,0,64,36,10
,280,14,62,0.36,0,32,48,155
,240,16,21,0.45,0,12,51,18
,190,1.1,7,0.44,0,32,27,55
,280,18,6.7,0.67,12,52,12,6.8
,280,29,62,0.36,0,72,24,63
,230,110,724,1.2,1.9,32,36,570
,180,21,28,2.7,12,20,32,60
,290,0.5,432,1.3,127,28,54,352
,120,100,241,1.2,0,24,15,360
,410,16,1314,1.3,0,36,78,770
,90,6,21,4,4.8,8,17,142
,940,520,1157,0.82,255,68,187,720
,230,110,220,0.77,0,40,32,180
,230.184,28,35.5,0.55,0,68,14.6,51
,270.216,11,21.3,0.5,104,52,34,34
,135.3082,1.1,13.5,2.1,10,25,17.7,63
,353.8829,27,303.1,1.3,672,38,63.2,620
,166.5331,23,195.3,5.8,330,21,27.8,785
,333.0662,50,161.7,0.76,238,46,53.1,182
,197.7581,21,202.1,2.5,548,21,35.4,562
,322.6579,25,202.1,1.7,180,25,63.2,365
,301.8413,25,215.5,0.96,350,33,53.1,350
,114.4915,7.2,107.8,1.6,285,33,7.6,235
,343.4746,38,94.3,1.5,242,17,73.3,215
,124.8998,32,94.3,6.8,258,21,17.7,420
,749.399,150,666.8,1.1,825,67,141.6,785
,166.5331,1,13.5,0.35,25,33,20.2,7.3
,1907,17,1478,0.1,728,237,319.6,473
,184,11,152,0.21,0,18,33.8,42
,1594,231,1640,0.94,364,137,304.2,657
,1942,14,1648,0.12,681,191,356,559
,647,42,417,0.27,279,112,89.3,268
,1372,109,1564,0.14,372,247,183.5,748
,2141,127,1947,0.34,1804,112,452.3,1421
,421,31,421,0.34,167,31,83.5,252
,140,14,54,0.31,0,12,26.7,45
,378,48,189,0.41,226,35,70.6,157
,1406,28,1234,0.09,388,98,282.2,419
,80,12,35,0.59,110,16,9.7,200
,230,14,50,1,95,24,41,240
,80,0.9,35,0.7,220,8,15,295
,210,26,142,0.5,445,36,29,305
,320,1,14,0.22,62,52,46,23
,210,22,50,0.39,48,28,34,190
,150,45,49,7.1,130,20,24,290
,230,47,78,0.52,50,28,39,290
,1165.732,1000,727.4,0.45,915,50,252.9,522
,1020.015,500,545.6,0.93,700,38,225.1,530
,1230.984,75,1273,0.41,1170,132,218.9,890
,322.6579,61,377.2,2.1,545,38,55.6,625
,228.983,5,87.6,0.48,198,42,30.4,120
,520.416,29,175.1,0.78,322,60,90,205
,218.5747,52,255.9,2,450,25,37.9,485
,957.5654,36,808.3,0.63,655,38,209.9,445
,676.5408,87,1064.2,1.4,600,42,139.1,880
,343.4746,53,134.7,0.34,230,71,40.5,95
,190,2,36,0.45,0,20,56,112
,140,1,21,0.61,1,24,19,45
,320,29,64,0.35,23,28,61,47
,160,2,14,0.34,12,28,22,81
,210,140,135,0.29,79,20,39,118
,190,7.3,7.1,0.67,40,24,32,40
,250.2,21,106.4,1.98,51,52,29.2,192
,190.152,11,163.1,0.3,24,44,19.5,170
,2301.84,692,1786.7,0.3,364,240,413.4,590
,547,34,471,0.84,274,21,120.2,371
,290.232,15,255.2,1.89,247,36,48.6,427
,1680,24,2145,0.64,587,74,363.3,975
,1050.84,10,1290.4,0.7,27,64,216.4,608
,710.568,68,850.8,0.3,354,76,126.5,607
,174,15,165,1.04,17,14,33.8,337
,400.32,4,283.6,1.02,103,36,75.4,298
,2381.904,16,2637.5,0.39,678,321,384.3,1087
,2111.688,38,2098.6,1,787,293,335.6,920
,790.632,3.1,623.9,1,298,60,155.6,416
,1180.944,300,921.7,0.64,302,116,216.4,487
,300.24,37,319.1,1.09,51,32,53.5,395
,274,14,207,0.42,133,24,52,127
,330.264,60,269.4,0.43,24,32,60.8,250
,250.2,18,226.9,1.72,93,36,38.9,285
,294,114,102,0.87,0,12,64.2,87
,807,67,841,0.84,547,74,151.2,624
,990.792,36,1659.1,0.56,121,64,201.9,886
,220,34,35,0.09,71,41,28.6,28
,158,19,35,0.25,0,14,29.9,42
